38',yellow-card,Yellow Card Ivan Strinić ; Strinic is the next man in the book during what has been a fiercely competitive first half. The Croatian full-back shoves Suso to the ground cynically.
37',goal,"Goal Juraj Kucka ; GOOOOOOOOAL! KUCKA MAKES IT 2-1! The hosts are back in the game. The Slovakia international helps a high press for Milan, with Jorginho giving possession away. The midfielder scampers into the box, before prodding a good finish beyond Reina."
37',action,"Napoli are insisting on playing out from the back calmly, but the Rossoneri are starting to push on and cause some problems of their own. Montella's side are pressing and harrying, causing some confusion of their own. Bacca is released in behind by a neat pass from Suso, but the ex-Sevilla forward is caught offside when facing up to Reina."
35',action,"WIDE FROM GOMEZ! Abate tries to link up with Bacca once again, but the Italian full-back's final ball has been poor so far. In the next attack, the centre-back is picked out by a looping cross from the left, but he glances a long way beyond the far post!"
33',action,"Suso finds Abate overlapping down the right-hand side, with the Italy international attempting to race forward and drill a cross into Bacca. Albiol, however, is present at the near post to slice the low cross away from the danger zone. At last, Montella's men are looking a little threatening."
31',action,"The opening half an hour have seen Milan blown out of the water, with Reina contrastingly only needing to gather up a couple of easy crosses. Montella will want the half-time interval to come around as quickly as possible, as only one fleeting attack has shown the potential to cause Napoli any harm."
30',action,"Big chance for Napoli! Callejon manages to beat Calabria, before finding Allan, but a ball then played into Mertens somehow doesn't end up in the goal required to make it 3-0. He has his head in his hands, as Donnarumma makes a simple save from a shot that went straight down his throat."
28',action,"A few fouls have broken up the flow of play, with Tonelli and Strinic both guilty of poorly timed tackles in recent minutes. Milan try to work the ball out to the right-hand side, through Bonaventura, but Abate's cross is deflected into Reina's grateful arms."
26',yellow-card,"Yellow Card José Ernesto Sosa ; Sosa sees yellow for a late tackle on Allan, with the Argentine getting precisely none of the ball."
26',action,"Napoli keep the ball in composed fashion, with the away side controlling play with ease. Abate tries to break down the right-hand side for Milan, but the experienced full-back is quickly robbed of possession. The visitors counter, forcing Sosa to make a cynical tackle."
24',action,"Napoli look to have this Milan side figured out, as Reina has had precisely nothing to do through the opening 20 minutes or so. The Spanish goalkeeper has used his feet a couple of times, but otherwise he has been entirely untested."
22',yellow-card,Yellow Card Davide Calabria ; Calabria sees yellow for clipping Callejon's heels and coming through the back of the Napoli winger.
22',action,"Callejon is causing all kinds of problems down the right-hand side, with the home side struggling to deal with the pace and ferocity of Napoli's surges forward. a few desperate fouls are being made as a result, with Calabria guilty of coming through the back of his man more than once."
20',action,"Tonelli makes a mistake and gifts the ball away to Bacca, but the Colombian striker takes an awful first touch. Napoli try to counter immediately, but Calabria slides in to prevent the Partenopei's attack from turning into a four-versus-one situation."
19',action,"Milan open the ball out to the left nicely, but are quickly forced long by Napoli's pressing. Insigne hares forward to close down Paletta, who promptly hoofs the ball into the stands. Sarri's men are playing to their game-plan perfectly."
17',action,"Milan are seeing more of the ball, but the hosts are doing precisely nothing with it. Their back four have all of the time in the world to make their way upfield, with Napoli focusing on pressuring the second ball instead. Bonaventura crosses into Bacca, but a poor touch bounces out to Calabria, who accidentally fouls Hamsik."
15',action,"Callejon goes down heavily after colliding with Donnarumma, pointing to his ankle as the source of his discomfort. After some lengthy treatment, however, the Spain international is able to get up and play on."
14',action,"Napoli are looking comfortable, with their front three wreaking havoc on a Milan back four which is missing Romagnoli and De Sciglio dearly. The home side look shellshocked, they're struggling to recover from that quick double-salvo from the visitors. Mertens slips Callejon in behind, but Donnarumma races out to make a good stop."
12',yellow-card,"Yellow Card Dries Mertens ; Insigne rockets down the left-hand side, before checking onto his right foot and dipping a delivery into the area. Mertens goes down while challenging for it in the air, and gets booked for diving - that looked harsh."
11',action,"Bonaventura shapes to shoot, and then hesitates, with Milan struggling to create anything. Suso tries to whip in a cross from the right, but Albiol rises well in defence to head clear. The home fans don't sound happy at all, their team have started with a whimper tonight."
9',assist,"Assist Dries Mertens ; Mertens has two assists to his name already, pulling the strings as the central figure of Napoli's attack."
9',goal,"Goal José María Callejón Bueno ; GOOOOOOOOAL! WHAT A FINISH FROM CALLEJON! Mertens feeds a pass into the Spaniard, who manages to tuck the ball home from a very tight angle indeed. He is near the right byline, but Donnarumma is still beaten at his near post. Milan are 2-0 behind inside the opening 10 minutes!"
8',action,"Not the start that Montella would have been hoping for! A few mistakes have already crept into the Rossoneri's game, and Insigne has made them pay. Sarri's men are always trying to break with pace and intent, and the home defence weren't able to compete with their approach."
6',assist,Assist Dries Mertens ; Mertens picks out his teammate with a searching no-look pass from the right flank.
6',goal,"Goal Lorenzo Insigne ; GOOOOOOOOOAL! INSIGNE MAKES IT 1-0! Donnarumma might be disappointed there. Napoli counter through just a few passes, wiht Insigne picked out on the edge of the opposition box brilliantly by Mertens. He thumps a left-footed effort inside the far post, despite the goalkeeper getting a hand to it."
5',action,"Neither side are prepared to go haring after the ball, with both sides' wingers dropping back into a five-man midfield when out of possession. Neither team want to risk making an early mistake. No chances have been created as of yet, due to a lack of adventure."
3',action,"It is a quick start in Milan, with both teams prepared to fizz the ball around at pace while retaining possession. Hamsik is released in behind the hosts' back four, and passes into Mertens' feet, but the referee isn't interested when the Belgian takes a tumble. He was claiming a trip from Paletta."
1',action,"We are underway in the first half at San Siro! Napoli are in the better form heading into this game, but Vincenzo Montella's men know that a victory would keep them right in the race for Champions League football."
,action,"Napoli substitutes: Rafael, Sepe, Giaccherini, Maggio, Maksimovic, Zielinski, Gabbiadini, Rog, Pavoletti, Diawara, Lasicki."
,action,"Napoli starting line-up (4-3-3): Reina; Hysaj, Albiol, Tonelli, Strinic; Allan, Jorginho, Hamsik; Callejon, Mertens, Insigne."
,action,"Milan substitutes: Plizzari, Storari, Antonelli, Ely, Vangioni, Zapata, Bertolacci, Honda, Poli, Cutrone, Lapadula, Niang."
,action,"Milan starting line-up (4-3-3): Donnarumma; Abate, Gomez, Gomez, Calabria; Kucka, Sosa, Pasalic; Suso, Bacca, Bonaventura."
,action,"TEAM NEWS: Dries Mertens starts once again as a striker for Napoli, with Jose Callejon and Lorenzo Insigne flanking him. There are no surprises in midfield. Lorenzo Tonelli makes a start at centre-back, with Kalidou Koulibaly away at the Africa Cup of Nations. Faouzi Ghoulam is also on international duty with Algeria, meaning that Ivan Strinic is deployed at left-back."
,action,"TEAM NEWS: Davide Calabria gets a start at left-back in Mattia De Sciglio's absence for Milan, with Gustavo Gomez partnering Gabriel Paletta due to Alessio Romagnoli being unavailable. Jose Sosa starts in midfield, with Carlos Bacca leading the line. M'Baye Niang is on the bench, with no huge surprises made in terms of team selection."
,action,"The away side are unbeaten in their last five games on the road in all competitions, most recently playing out a thrilling 3-3 draw with Fiorentina. If tonight is anything like that match, we should be in for a treat."
,action,"Hello and welcome to live coverage of Napoli's trip to face Milan in Serie A, with the home side having the chance to go within a point of their third-placed adversaries tonight if they can pick up a win. The Rossoneri have won just one of their last four league matches, and most recently drew 2-2 with Torino, while Napoli come into this fixture on form."
