52',penalty-goal,"Penalty Goal Christian Benteke Liolo ; BENTEKE ROLLS IT HOME! The striker notches his eighth goal of the Premier League season, applying a split-second of hesitation in his run up to commit Marshall, before slotting it calmly into the back of the net."
51',action,"PENALTY TO PALACE! Karma in some ways as Zaha turns Snodgrass inside the area, only to be brought down by the goalscorer. Having won a controversial one earlier, he's now given one away."
50',action,"Palace are unable to push out of their own defensive third, with Hull doing a great job of applying pressure from the front. They look very capable of grabbing a second goal here."
48',action,"Hull are dominating the ball to start the second half, in a marked improvement from the way they began the first. Robertson puts in a dangerous cross that's inches away from Diomande."
46',yellow-card,Yellow Card Jason Puncheon ; Puncheon commits a foul in a nothing area of the pitch and picks up a silly booking.
46',substitution,; Zeki Fryers has been brought on for Townsend.
46',action,Here we go again.
,action,"The referee brings matters to a temporary halt here at the KCOM Stadium, with a debatable penalty from Robert Snodgrass the difference between the teams. A slender advantage for the home side, but the points are anything but safe at this stage."
45'+1',yellow-card,"Yellow Card James McArthur ; James McArthur is the latest player to go into the book for dragging back Clucas. Of all the bookings that we've seen this afternoon, that one was probably the most clear-cut."
43',yellow-card,Yellow Card Ahmed Eissa El Mohamady Abdel Fattah ; Elmohamady looks bemused as he went into a challenge with Ledley and is booked. He felt that the Crystal Palace man gave just as much as he got in that incident.
41',action,"It's turning into an almighty midfield slog here, and Mike Jones is the busiest man on the pitch, having to keep a close eye on a couple of borderline challenges. Not long to go in the half now."
39',action,"Zaha and Townsend were at the heart of two good early openings for Palace, but since then, they've disappeared from the game. That type of inconsistency is perhaps, with the greatest respect, why they're now at Palace instead of Manchester United and Tottenham."
37',action,That earlier chance for Diomande was the type of service that the striker likes to receive - ball ahead of him with space to run into. Hull are trying to supply him in a similar manner by countering.
35',action,"Once again, the game has slowed down thanks to an influx of rough challenges in the centre of the park. The frustration is growing for the likes of Puncheon, who is one yellow card away from suspension."
32',action,"How do Palace respond to this setback? The keep attempting to drive through the midfield, but Hull are wise to that trap and are winning the ball back with ease, setting themselves up for some decent counters in the process."
29',action,"Hull have been in the ascendancy, and that goal is a much-needed boost for a side that have scored a league-low 11 times in 2016-17. Harsh on Palace, but they do have the quality to get back in this one."
27',penalty-goal,"Penalty Goal Robert Snodgrass ; SNODGRASS MAKES NO MISTAKE! The midfielder may have won a soft spot-kick, but there was nothing soft about his actual penalty. Smashed into the left-hand side, with Hennessey diving the wrong way."
26',yellow-card,"Yellow Card Scott Dann ; PENALTY TO HULL! Robertson sends a good ball into the area, with Snodgrass and Scott Dann both going for the ball. The defender tries to pull out of the challenge, and there appeared to be little contact, but the Hull man went down anyway. Yellow for Dann as well."
24',action,The Hull fans are sensing that their side are getting closer to their best as they begin to play the ball in dangerous positions. They're being helped by some careless turnovers from the visitors.
22',action,"Townsend sends a decent cross into Benteke, but the striker can't make contact on the ball. The big striker has scored seven goals in the league so far, a strong goal return for a side in the bottom half of the table."
20',yellow-card,"Yellow Card Robert Snodgrass ; Christian Benteke looks to have had Snodgrass beaten for pace as he strode through the middle, and he's bundled to the turf by the Hull No. 10. First booking of the game."
19',action,"Hull are growing into this game with every passing minute, and Robertson is inches offside as he stole in at the back post to attack the ball. Palace hare having no luck when they try to break."
17',action,"IMPORTANT STOP! The ball is sent over the top for Diomande, who split the centre-backs with his run. However, just as he pulled the trigger, out comes Hennessey to put him off and make some contact on the ball."
14',action,"A cynical challenge from Puncheon is spotted by the referee, and he's lucky that the yellow card stays sheathed again. Palace started well, but have allowed Hull to fight their way back."
12',action,"The match has entered a scrappy period with a series of fouls in midfield that has the referee running from player to player telling them to cut it out. Won't be long until we see a booking, one feels."
10',action,"Jason Puncheon drops his shoulder and gets by Tom Huddlestone, but the ex-Tottenham man bodies him to the turf, and gets a stern telling off from the referee, who keeps his cards in his pocket."
7',action,"Snodgrass is soon back with us as Hull attempt to launch their first attack of the game. Andrew Robertson runs into trouble however, as Joe Ledley isn't fooled by his attempts to slip by."
5',action,"Andros Townsend takes aim from the top of the box, but his shot is right down the throat of Wayne Hennessey. Moments later, Snodgrass is down after taking a blow in an aerial challenge."
3',action,"GOOD STOP! Wilfried Zaha shows a typical turn of pace to drive past his man down the right-hand side, and he lets loose with a low shot for the far corner that's denied by the fingertips of David Marshall."
1',action,Off we go!
,action,"Alan Pardew, taking control of his 300th Premier League game, has opted to stick with largely the same side that beat Southampton, with the only change coming as Martin Kelly replaces James Tomkins in defence."
,action,"For Hull, Tom Huddlestone and Harry Maguire are drafted into the starting lineup, with Ryan Mason and Markus Henriksen dropping out. Adama Diomande leads the line, with Robert Snodgrass slotting in just behind him."
,action,"Crystal Palace subs: Cabaye, Campbell, Phillips, Flamini, Lee, Speroni, Fryers."
,action,"Crystal Palace (4-2-3-1): Hennessey; Ward, Dann, Delaney, Kelly; McArthur, Ledley; Zaha, Puncheon, Townsend; Benteke."
,action,"Hull subs: Jakupovic, Mason, Weir, Maloney, Meyler, Henriksen, Bowen."
,action,"Hull  (3-5-2): Marshall; Davies, Dawson, Maguire; Elmohamady, Livermore, Huddlestone, Clucas, Robertson; Snodgrass, Diomande."
,action,Crystal Palace recorded a comfortable 3-0 win against Southampton that broke a six-game losing streak that had them plummeting down the table. Goals have not been a problem as they've scored 24 times - only the teams in the top four have managed more.
,action,"Hull haven't won in over a month, when they beat Southampton 2-1 at home in November. The Tigers are in 19th place, and have the unenviable distinction of holding both the worst attacking (11 scored) and defensive (29 conceded) record in the division simultaneously."
,action,Hello and welcome to our live commentary of the Premier League match between Hull and Crystal Palace. Only three points separate the sides in the table as the Tigers prepare for their final home game before Christmas.
