2',action,"SAAAAAVE FROM LLORIS! A cracking start from United who take the game to Spurs with a sweeping attack down the right. It is Ibrahimovic who finds Pogba after some lovely work from Mkhitaryan, but the subsequent strike from the edge of the box from the Frenchman is palmed away by the Spurs stopper."
1',action,We are under way at Old Trafford!
,action,The teams are making their way to the pitch and we are almost ready for kick-off!
,action,"Spurs subs: Vorm, Wimmer, Davies, Dier, Winks, Sissoko, Nkoudou."
,action,"Tottenham (4-2-3-1): Lloris; Walker, Alderweireld, Vertonghen, Rose; Wanyama, Dembele; Eriksen, Alli, Son; Kane."
,action,"United subs: Romero, Bailly, Mata, Rooney, Blind, Rashford, Fellaini."
,action,"Manchester United (4-2-3-1): De Gea; Valencia, Jones, Rojo, Darmian; Herrerra, Carrick; Mkhitaryan, Pogba, Martial; Ibrahimovic."
,action,TEAM NEWS...
,action,"Historically, Old Trafford has not been a happy hunting ground for Tottenham as they have been defeated there 19 times in the Premier League, the most at any away stadium. However, more recently, United have only won two out of the last eight league fixtures against Spurs at home."
,action,"The last clash between United and Tottenham took place in April of this year in the Premier League. On that occasion at White Hart Lane, Mauricio Pochettino's charges secured the London outfit's biggest league win in 20 years against the Red Devils with a 3-0 result, with Dele Alli, Toby Alderweireld, and Erik Lamela all getting on the scoresheet."
,action,"During the week, both sides confirmed European football for themselves after Christmas, but in contrasting circumstances. United will feel content of their place in the knockout stage of the Europa League after comfortably dispatching of FC Zorya, but Spurs' place in the competition comes as a consolation for a very poor Champions League campaign in which they failed to get out the group to progress to the last-16."
,action,"This season so far, the Red Devils and Spurs have found themselves on the periphery of the title race despite huge pre-campaign expectations, and take up fifth and sixth place in the table respectively. Jose Mourinho's men, however, need to worry more about simply qualifying for the Champions League as they are nine points adrift of Manchester City in fourth at the moment."
,action,Good afternoon football fans! Welcome to LIVE coverage of the English Premier League encounter between Manchester United and Tottenham Hotspur from Old Trafford.
