,action,"The referee brings things to a close at Stamford Bridge with the score level, but Chelsea have themselves a numerical advantage in terms of players on the pitch after Herrera's sending off. That moment has certainly changed the flow of the match, with United now far more concerned about sitting back and defending in numbers. It's going to be a long second half for them."
45'+2',action,HALF-TIME!
45',action,There will be two minutes added on here.
43',action,"Rashford is hauled down by Cahill, who just grabs him and pulls him over while slipping to the floor. Mourinho, who was just involved in a bit of a touchline spat with Conte, is having words with the fourth official again, adamant that a yellow card should've been shown then."
41',action,"A period of Chelsea pressure ends with Moses getting a shot away from 20 yards, though it sails well over."
40',action,"And so starts the Chelsea onslaught. United have everyone, including Rashford, back in their own defensive third and the hosts are pushing everyone forward."
38',action,"Willian takes the free-kick and it is swiftly punched out by De Gea. The goalkeeper is left in a heap on the ground by Costa, who caught him in the groin with an elbow. That was nasty from the striker."
37',substitution,"Substitution sub-out Henrikh Mkhitaryan sub-in Marouane Fellaini-Bakkioui . On comes agent Fellaini, as he replaces Mkhitaryan in midfield."
35',yellow-red,"Yellow/Red Ander Herrera Agüera. RED CARD! Just moments after the restart following a foul on Hazard, Herrera trips him and gets a second booking. The first was harsh, but he was perhaps naive to produce that tackle having already picked up a yellow card."
34',action,"Jones escapes a booking there, as he goes in heavily on Hazard from behind. The referee gives him a long talking to."
32',action,"Chelsea get themselves a throw-in in a good position on the right now, as Young tackles Moses. It comes to nothing, though, with United easing the pressure for a few moments."
30',action,"Hazard keeps popping up in good positions for Chelsea, this time latching on to the ball after Jones tackled Alonso. He darts into the left side of the box before lashing high and wide of the goal."
28',action,"That's poor again from Rashford. He isolates Luiz out on the right flank, but instead of taking him on he puts a low cross into the box and Courtois gobbles it up with ease."
27',action,"Excellent tackle from Pogba! Hazard was threatening to open up the United defence again, but the Frenchman slides in from behind and cleanly took the ball."
26',action,"For all their decent play and excellent pressing, United's final pass has been very poor so far, while Rashford's hold-up play hasn't offered anything."
24',action,"United are back on the front foot. Young initially loses it out wide, but they keep the pressure on and Valencia is soon released up the right flank by Herrera. The right-back crosses, but again Young's touch is too heavy and Chelsea escape."
22',action,"United's pressing from the front really has been very good so far, particularly from Mkhitaryan and Rashford, both of whom win tackles in quick succession. How long will they be able to keep that up for, though?"
20',yellow-card,"Yellow Card Ander Herrera Agüera. Excellent defending by Valencia. Chelsea work the ball into the United box for Costa, but the right-back stands up to the striker and shrugs him off. Play is then brought to a halt as Hazard is down after colliding with Herrera, who gets booked. A little harsh it has to be said - the Belgian ran into him!"
19',action,"Two more Chelsea corners come in quick succession, and eventually United get some respite, as Costa heads the second set-piece over under pressure from Rojo and Darmian."
17',action,"De Gea again! Rojo finds himself in trouble at the corner and has to desperately throw himself at Cahill. He may put him off, but the England man gets a shot away and forces another excellent stop from the Spanish goalkeeper."
16',action,"Brilliant play! Hazard does sensationally well, with his first touch leaving Smalling for dead. He then darts into the box, skipping past another tackle and forcing De Gea into a marvellous save. Corner to Chelsea."
15',action,"Luiz takes the free-kick short to Willian, but the Brazilian is swiftly halted by a fine sliding tackle by Pogba."
14',action,"United are caught napping for a moment and Chelsea play through the lines, with Willian picking up possession. He darts across towards the left, taking Darmian with him and eventually wins a free-kick, with the Italian sliding in from behind. He's lucky not to get a booking there."
12',action,"Close! Good play by United, as Rashford is released over the top by Pogba. He initially loses the ball, but manages to prod it into the path of Mkhitaryan, who gets a left-footed shot away and fires just wide of the bottom-right corner."
10',action,"Audacious from Moses, as he intercepts a Valencia pass just inside the Chelsea half and hits a first-time pass over the defence for Hazard, but it ends up going all the way through to De Gea."
9',action,Pogba tries to play the tricky ball as opposed to a simple one and gives the ball away. Chelsea work it forward quickly and then Darmian trips Hazard. Free-kick just inside the United half.
8',action,"United's pressing has been excellent so far, with Kante the one halted this time by Jones inside the Chelsea half. The England international appears to be both playing at the back and in midfield."
6',action,"Naughty from Costa, as he catches Herrera very late and barges him over. Perhaps the referee has given him the benefit of the doubt early on, but he's lucky to avoid a booking there."
4',action,"Chelsea have their first attack of the match and United defend it well. Willian tries his luck on the right, but they are forced to play their way back across the area to the left, where Valencia deals with Hazard and gets a goal-kick."
2',action,"Herrera's corner deliver is a decent one and Rojo manages to get his head to it, but he nods the ball over the crossbar. A good start by the visitors."
1',action,"Encouraging play by United right from the start, as Rashford and Valencia link up and the Ecuadorian gets a cross in. Luiz slices his clearance away and then from the resulting throw-in United get themselves a corner."
1',action,Off we go! Chelsea get things started.
,action,The players are out and the match is just moments away from starting at Stamford Bridge.
,action,"In fact, that victory in October extended Chelsea's impressive run against United, with the Londoners now 11 unbeaten against them in all competitions, a run which stretches back to October 2012."
,action,"No one will need reminding of the importance of this match, with a place in the FA Cup semi-finals and a trip to Wembley at stake. Of course there is also the extra plot involving Mourinho's latest return to his former club and he will be desperate for his men to produce a better showing than on their visit in October, when the hosts ran out 4-0 winners."
,action,"Marcus Rashford was initially thought to be missing as well, with the youngster suffering from an illness. But he has been passed fit and he starts between Ashley Young and Henrikh Mkhitaryan in attack. The England international hasn't had many opportunities in a central role this term, so he will no doubt be eager to impress."
,action,"While Chelsea's preparations went nice and smoothly, United have had no such luck. Their issues have been dominated by striker woes, with the suspended Zlatan Ibrahimovic joining Wayne Rooney and Anthony Martial in missing the game."
,action,"As you can see, Antonio Conte has sprung few surprises in his team, arguably going with his strongest possible line-up for United's visit. N'Golo Kante and Nemanja Matic are the midfield pairing, meaning Cesc Fabregas must once again be content with a spot on the bench, while it is Willian rather than Pedro who will link up with Diego Costa and Eden Hazard."
,action,"TEAM NEWS: Man United subs: Romero, Blind, Bailly, Carrick, Lingard, Mata, Fellaini."
,action,"TEAM NEWS: Manchester United starting XI (4-3-3): De Gea; Jones, Smalling, Rojo; Valencia, Herrera, Pogba, Darmian; Young, Rashford, Mkhitaryan."
,action,"TEAM NEWS: Chelsea subs: Begovic, Terry, Zouma, Chalobah, Fabregas, Pedro, Batshuayi."
,action,"TEAM NEWS: Chelsea starting XI (3-4-3): Courtois; Azpilicueta, David Luiz, Cahill; Moses, Kante, Matic, Alonso; Willian, Diego Costa, Hazard."
,action,"First of all, let's introduce the teams..."
,action,"Hello and welcome to the live coverage of the fourth of this year's FA Cup quarter-finals, with Chelsea hosting Manchester United and former coach Jose Mourinho in what promises to be a fiery encounter at Stamford Bridge."
